source,target,similarity_ranking
95089,270472,29
95089,838716,29
95089,605224,29
95089,683261,28
95089,547933,27
95089,415224,27
95089,952279,27
95089,811322,26
95089,338814,26
95089,997377,26
95089,333742,25
95089,961772,25
95089,301721,24
444481,350356,21
444481,505694,21
444481,605224,17
444481,911419,16
444481,333742,16
444481,138637,14
444481,20031,13
444481,100913,13
444481,705781,12
444481,482695,12
444481,153165,12
444481,555997,12
444481,961772,11
444481,994664,11
444481,194344,11
444481,909273,10
444481,735815,10
444481,801488,10
444481,920717,10
444481,851461,10
444481,734346,10
444481,918922,10
444481,813416,10
444481,243399,10
444481,109782,10
444481,606164,9
444481,483705,9
444481,535181,9
444481,353953,9
444481,338814,9
838126,683050,37
838126,939877,32
838126,358288,31
838126,26500,25
838126,85562,25
838126,994664,23
838126,655448,21
838126,138605,21
838126,637293,20
838126,33471,19
838126,231864,19
838126,434549,18
838126,169713,18
838126,231455,18
838126,414856,18
838126,547933,18
838126,625089,17
838126,387268,17
838126,333742,17
838126,776758,17
838126,201274,16
838126,547275,16
838126,605224,16
838126,851293,16
838126,350906,16
838126,338018,16
838126,435846,16
838126,118804,15
838126,863416,15
838126,505694,15
109782,406400,93
109782,505694,63
109782,606164,53
109782,33471,52
109782,920717,52
109782,338814,50
109782,20031,49
109782,100913,45
109782,535181,44
109782,68677,43
109782,605224,42
109782,994664,42
109782,707349,40
109782,350356,40
109782,330110,40
109782,201814,39
109782,384002,39
109782,26500,38
109782,776758,38
109782,547933,37
109782,735502,37
109782,160411,36
109782,348307,36
109782,196950,35
109782,153722,35
109782,138637,34
109782,415224,34
109782,435540,31
109782,231455,31
109782,861764,31
64928,371820,38
64928,950726,32
64928,984363,32
64928,168087,30
64928,111635,30
64928,454177,30
64928,861515,30
64928,158574,28
64928,228540,26
64928,208065,26
64928,755213,25
64928,811322,25
64928,339474,25
64928,465327,23
64928,268275,22
64928,229150,21
64928,634540,21
64928,385908,20
64928,536420,20
64928,387872,20
64928,230772,20
64928,829616,19
64928,789237,19
64928,100192,18
64928,683067,17
64928,208511,17
64928,18665,17
64928,939877,17
64928,949342,17
64928,359918,17
574084,735815,54
574084,758884,51
574084,706776,47
574084,607351,45
574084,606164,40
574084,258717,37
574084,456039,36
574084,71271,35
574084,85254,35
574084,20031,34
574084,800948,34
574084,350356,33
574084,507267,33
574084,809608,32
574084,555997,32
574084,53983,31
574084,187759,31
574084,405952,30
574084,534037,30
574084,832998,30
574084,286704,30
574084,535725,29
574084,211534,29
574084,284112,28
574084,101393,28
574084,232627,27
574084,149930,27
574084,333519,26
574084,163885,25
574084,624810,25
755213,454177,27
755213,64928,25
755213,228540,22
755213,268275,21
755213,465327,20
755213,829616,20
755213,861515,20
755213,111635,20
755213,387872,17
755213,359918,16
755213,811322,16
755213,158574,16
755213,230772,15
755213,735869,14
755213,737508,13
755213,385908,13
755213,100192,13
755213,371820,12
755213,208706,12
755213,229150,12
755213,77174,11
755213,970498,11
755213,994946,11
755213,767782,10
755213,860864,10
755213,922667,10
755213,634540,10
755213,949342,9
755213,681371,9
755213,567380,9
782323,735815,41
782323,607351,34
782323,202651,30
782323,606164,28
782323,211587,27
782323,902793,27
782323,108338,26
782323,149930,25
782323,286704,24
782323,800948,24
782323,85254,23
782323,758884,23
782323,163885,22
782323,405952,21
782323,499879,21
782323,342967,21
782323,68677,21
782323,574084,21
782323,682104,20
782323,130004,20
782323,757276,20
782323,33471,20
782323,258717,20
782323,243399,19
782323,994664,19
782323,333519,19
782323,567228,19
782323,706776,19
782323,20031,18
782323,406400,18
821479,33471,22
821479,406400,21
821479,535181,19
821479,657034,18
821479,918922,18
821479,911419,18
821479,994664,18
821479,138129,17
821479,913194,16
821479,194344,16
821479,505694,16
821479,535357,15
821479,232528,15
821479,536420,15
821479,920717,15
821479,149930,15
821479,605224,15
821479,87299,15
821479,196950,15
821479,201814,15
821479,755556,15
821479,26500,14
821479,331801,14
821479,163885,14
821479,776758,14
821479,457522,14
821479,262448,13
821479,284112,13
821479,221316,13
821479,756138,13
17896,406400,40
17896,605224,38
17896,897957,38
17896,505694,31
17896,683050,31
17896,26500,31
17896,776758,30
17896,169713,29
17896,415224,27
17896,153722,27
17896,338183,27
17896,655448,26
17896,363822,26
17896,909273,26
17896,111635,25
17896,302776,25
17896,20031,25
17896,196950,25
17896,918922,25
17896,861764,24
17896,767782,24
17896,350356,24
17896,581790,24
17896,456039,24
17896,911419,24
17896,435043,24
17896,229150,24
17896,481191,23
17896,887867,23
17896,535181,22
330162,506652,111
330162,994664,22
330162,680986,22
330162,33471,19
330162,138129,19
330162,897957,18
330162,406400,18
330162,952442,17
330162,985506,17
330162,963787,16
330162,860721,16
330162,860982,16
330162,26500,15
330162,64599,15
330162,101515,14
330162,911419,14
330162,505694,14
330162,634190,14
330162,361031,14
330162,775840,14
330162,457522,13
330162,231864,13
330162,258919,13
330162,406999,13
330162,535357,13
330162,606164,13
330162,168909,13
330162,637293,13
330162,681076,12
330162,909182,12
466921,735502,20
466921,637293,19
466921,33471,19
466921,170755,16
466921,547933,16
466921,939877,16
466921,683050,16
466921,26500,16
466921,535181,15
466921,911419,15
466921,444318,14
466921,231455,14
466921,406400,14
466921,783441,14
466921,284436,14
466921,185046,13
466921,196950,13
466921,851293,13
466921,755916,13
466921,557648,13
466921,776758,13
466921,330110,12
466921,822198,12
466921,951752,12
466921,87299,12
466921,994664,12
466921,689639,12
466921,547275,12
466921,884607,12
466921,434549,12
387872,269563,36
387872,851853,34
387872,682021,31
387872,359918,30
387872,939877,26
387872,454177,23
387872,111635,23
387872,268275,22
387872,492011,21
387872,385908,21
387872,168087,21
387872,230772,20
387872,64928,20
387872,811322,20
387872,100192,19
387872,861515,18
387872,767782,18
387872,158574,18
387872,228540,17
387872,754402,17
387872,655448,17
387872,735869,17
387872,755213,17
387872,465327,16
387872,994946,15
387872,208706,14
387872,829616,14
387872,683050,14
387872,950726,14
387872,229150,14
203015,80786,5
203015,232016,3
203015,26254,3
203015,363823,3
203015,963787,3
203015,151223,3
203015,202490,3
203015,208065,3
203015,138998,3
203015,637414,3
203015,952959,3
203015,302222,3
203015,406400,2
203015,481191,2
203015,138637,2
203015,581790,1
203015,405033,1
203015,203832,1
203015,756138,1
203015,780677,1
203015,683261,1
203015,537040,1
203015,109782,1
203015,535181,1
203015,196950,1
203015,737414,1
203015,939415,1
203015,832318,1
203015,605781,1
203015,735502,1
535357,406400,61
535357,33471,57
535357,505694,52
535357,26500,51
535357,637293,49
535357,776758,48
535357,680986,47
535357,994664,47
535357,952442,46
535357,196950,45
535357,918922,44
535357,153722,42
535357,911419,42
535357,435540,42
535357,138129,42
535357,535181,41
535357,766748,38
535357,963787,37
535357,194344,36
535357,231864,36
535357,765308,34
535357,231455,34
535357,296490,34
535357,897957,34
535357,775840,33
535357,68677,32
535357,457522,32
535357,995791,31
535357,798084,31
535357,909273,31
868323,547933,33
868323,20031,33
868323,557648,30
868323,456039,30
868323,911419,30
868323,909273,30
868323,363822,29
868323,994664,29
868323,505694,29
868323,243399,28
868323,736652,28
868323,333742,27
868323,118804,27
868323,606164,27
868323,361031,26
868323,434217,25
868323,791422,25
868323,33471,24
868323,160411,24
868323,607351,24
868323,333208,24
868323,838716,23
868323,149930,23
868323,637293,23
868323,348307,22
868323,406400,22
868323,952279,22
868323,68677,21
868323,95089,21
868323,270472,21
537134,168298,69
537134,803982,54
537134,637414,44
537134,952959,43
537134,736652,43
537134,843626,40
537134,754420,34
537134,287210,32
537134,582014,31
537134,580947,30
537134,379565,29
537134,839311,29
537134,698672,28
537134,111337,27
537134,707234,26
537134,404983,26
537134,210356,26
537134,605224,24
537134,350486,24
537134,363950,24
537134,546644,23
537134,338183,23
537134,163448,22
537134,605781,22
537134,488064,22
537134,949057,22
537134,902153,21
537134,239986,21
537134,933855,19
537134,811322,18
705633,505694,31
705633,350356,28
705633,33471,22
705633,909273,21
705633,196950,21
705633,100913,20
705633,68677,19
705633,911419,18
705633,153165,17
705633,406400,17
705633,776758,16
705633,415224,16
705633,961772,15
705633,20031,15
705633,897957,15
705633,683261,15
705633,920717,15
705633,994664,15
705633,607351,15
705633,348307,15
705633,605224,14
705633,95897,14
705633,953985,14
705633,565511,14
705633,426203,13
705633,333208,13
705633,637293,13
705633,482579,13
705633,201869,13
705633,606164,13
736559,100192,17
736559,111635,16
736559,735869,15
736559,861515,15
736559,387891,14
736559,994664,14
736559,567232,13
736559,197957,11
736559,593324,10
736559,465327,10
736559,185145,10
736559,95897,9
736559,387358,9
736559,25678,9
736559,230772,9
736559,238358,9
736559,581790,9
736559,465398,9
736559,404983,9
736559,736652,9
736559,95469,8
736559,482579,8
736559,208511,8
736559,605224,8
736559,755213,8
736559,811322,7
736559,911419,7
736559,644851,7
736559,698881,7
736559,387581,7
296719,26500,16
296719,143411,14
296719,683050,14
296719,387268,14
296719,406400,13
296719,138605,13
296719,480009,12
296719,994664,12
296719,897957,12
296719,851293,12
296719,776758,12
296719,581790,12
296719,404983,11
296719,637293,11
296719,939877,11
296719,415224,11
296719,230055,11
296719,384002,10
296719,537016,10
296719,953985,10
296719,194344,10
296719,798084,10
296719,655448,10
296719,707349,10
296719,918922,10
296719,755556,10
296719,232528,10
296719,33471,10
296719,680843,10
296719,505694,10
454177,634540,76
454177,737508,75
454177,228540,75
454177,77174,67
454177,861515,63
454177,789237,62
454177,339282,61
454177,168087,57
454177,385908,56
454177,230772,54
454177,111635,53
454177,627761,50
454177,465327,48
454177,683067,39
454177,829616,39
454177,229150,38
454177,201356,36
454177,922667,35
454177,284189,34
454177,359918,31
454177,681371,30
454177,49823,30
454177,949342,30
454177,371820,30
454177,64928,30
454177,994946,29
454177,536849,29
454177,385573,29
454177,158574,27
454177,747491,27
861515,230772,96
861515,634540,84
861515,168087,74
861515,681371,71
861515,201356,70
861515,465327,69
861515,111635,68
861515,454177,63
861515,536849,58
861515,268275,57
861515,228540,55
861515,950003,52
861515,359918,51
861515,735869,49
861515,221062,40
861515,229150,38
861515,984363,38
861515,852650,37
861515,737508,35
861515,783880,35
861515,358068,35
861515,339474,35
861515,949342,35
861515,385908,34
861515,108514,32
861515,64928,30
861515,811322,30
861515,683067,29
861515,158574,29
861515,284189,29
415972,776758,34
415972,26500,32
415972,683050,31
415972,406400,31
415972,735502,30
415972,231455,24
415972,598704,24
415972,637293,24
415972,143411,22
415972,33471,21
415972,170755,21
415972,387268,20
415972,231864,20
415972,555857,20
415972,330110,20
415972,783441,19
415972,699384,19
415972,358288,19
415972,994664,19
415972,535181,18
415972,138129,18
415972,547933,18
415972,655448,18
415972,414856,17
415972,644851,17
415972,581790,17
415972,488287,17
415972,302776,17
415972,153722,17
415972,547275,16
902793,607351,49
902793,800948,44
902793,735815,43
902793,149930,41
902793,284112,39
902793,405952,37
902793,758884,34
902793,395611,31
902793,547933,31
902793,606164,30
902793,286704,29
902793,163885,28
902793,782323,27
902793,706776,27
902793,567228,26
902793,20031,26
902793,87299,26
902793,319226,25
902793,219936,25
902793,783657,24
902793,53983,24
902793,323828,24
902793,574084,24
902793,406400,24
902793,688322,23
902793,85254,23
902793,185400,23
902793,211587,23
902793,535632,23
902793,201814,22
950962,939877,15
950962,683050,12
950962,169713,12
950962,26500,11
950962,655448,11
950962,897957,11
950962,505785,11
950962,352561,10
950962,168308,10
950962,791422,10
950962,838126,10
950962,767782,9
950962,201274,9
950962,358288,9
950962,17896,9
950962,379565,9
950962,85562,9
950962,338018,9
950962,456039,9
950962,995213,9
950962,656573,9
950962,605224,8
950962,406400,8
950962,735011,8
950962,404025,8
950962,131806,8
950962,682149,8
950962,118752,8
950962,465698,7
950962,152017,7
715374,895851,9
715374,567380,7
715374,680986,6
715374,102792,6
715374,952442,6
715374,284548,6
715374,985506,6
715374,406110,6
715374,908476,6
715374,674544,4
715374,537016,4
715374,953985,4
715374,258919,4
715374,64599,4
715374,994664,4
715374,202776,3
715374,437019,3
715374,99364,3
715374,860982,3
715374,832318,3
715374,407353,3
715374,900405,3
715374,564749,3
715374,372336,3
715374,233186,3
715374,909273,3
715374,557679,3
715374,436879,3
715374,268255,3
715374,930228,3
636108,735815,27
636108,800948,23
636108,163885,22
636108,286704,20
636108,535632,19
636108,395611,18
636108,71271,17
636108,85254,16
636108,706776,16
636108,758884,15
636108,534037,15
636108,149930,15
636108,607351,14
636108,902793,14
636108,284112,14
636108,350356,14
636108,606164,14
636108,20031,14
636108,352365,14
636108,323828,14
636108,405952,14
636108,201814,13
636108,574084,13
636108,499879,13
636108,53983,13
636108,101538,13
636108,555171,13
636108,505694,12
636108,219936,12
636108,688322,12
676488,64599,26
676488,994664,26
676488,680986,26
676488,775840,24
676488,20031,21
676488,333742,21
676488,860982,21
676488,952442,20
676488,505694,20
676488,606164,19
676488,681076,18
676488,483705,18
